Datum;Uhrzeit;Generation_DE G1[MW];Generation_DE I1[MW];Generation_DE F1[MW];Generation_DE H1[MW];Generation_DE I2[MW];Generation_DE K1 [MW];Generation_DE F2[MW];Generation_DE G2[MW];Generation_DE K2[MW]
20.01.2020;18:00;-;-;-;-;53;113;408;405;-
20.01.2020;19:00;-;-;-;-;26;66;309;300;-
20.01.2020;20:00;-;-;-;-;0;0;13;18;-
20.01.2020;21:00;-;-;-;-;0;0;0;0;-
20.01.2020;22:00;-;-;-;-;0;0;0;0;-
20.01.2020;23:00;-;-;-;-;0;0;0;0;-
21.01.2020;00:00;-;-;-;-;0;0;0;0;-
21.01.2020;01:00;-;-;-;-;0;0;0;0;-
21.01.2020;02:00;-;-;-;-;0;0;0;0;-
21.01.2020;03:00;-;-;-;-;0;0;0;0;-
21.01.2020;04:00;-;-;-;-;0;0;0;0;-
21.01.2020;05:00;-;-;-;-;0;0;11;10;-
21.01.2020;06:00;-;-;-;-;43;17;47;48;-
21.01.2020;07:00;-;-;-;-;53;120;117;185;-
21.01.2020;08:00;-;-;-;-;53;81;317;353;-
21.01.2020;09:00;-;-;-;-;53;0;406;406;-
21.01.2020;10:00;-;-;-;-;8;0;354;354;-
21.01.2020;11:00;-;-;-;-;0;0;269;270;-
21.01.2020;12:00;-;-;-;-;0;0;261;262;-
21.01.2020;13:00;-;-;-;-;0;0;160;155;-
21.01.2020;14:00;-;-;-;-;0;0;160;155;-
21.01.2020;15:00;-;-;-;-;0;0;245;256;-
21.01.2020;16:00;-;-;-;-;0;46;401;398;-
21.01.2020;17:00;-;-;-;-;44;116;404;401;-
21.01.2020;18:00;-;-;-;-;54;117;404;401;-
21.01.2020;19:00;-;-;-;-;31;79;404;401;-
21.01.2020;20:00;-;-;-;-;0;0;334;331;-
21.01.2020;21:00;-;-;-;-;0;0;14;8;-
21.01.2020;22:00;-;-;-;-;0;0;0;0;-
21.01.2020;23:00;-;-;-;-;0;0;0;0;-
22.01.2020;00:00;-;-;-;-;0;0;0;0;-
22.01.2020;01:00;-;-;-;-;0;0;0;0;-
22.01.2020;02:00;-;-;-;-;0;0;0;0;-
22.01.2020;03:00;-;-;-;-;0;0;0;0;-
22.01.2020;04:00;-;-;-;-;0;0;0;0;-
22.01.2020;05:00;-;-;-;-;0;0;0;0;-
22.01.2020;06:00;-;-;-;-;0;0;44;42;-
22.01.2020;07:00;-;-;-;-;11;20;110;186;-
22.01.2020;08:00;-;-;-;-;53;118;342;401;-
22.01.2020;09:00;-;-;-;-;6;120;407;406;-
22.01.2020;10:00;-;-;-;-;25;120;409;406;-
22.01.2020;11:00;-;-;-;-;53;120;409;406;-
22.01.2020;12:00;-;-;-;-;53;119;409;405;-
22.01.2020;13:00;-;-;-;-;53;118;409;403;-
22.01.2020;14:00;-;-;-;-;14;117;409;403;-
22.01.2020;15:00;-;-;-;-;0;117;410;403;-
22.01.2020;16:00;-;-;-;-;0;118;411;404;-
22.01.2020;17:00;-;-;-;-;49;118;411;403;-
22.01.2020;18:00;-;-;-;-;53;118;411;403;-
22.01.2020;19:00;-;-;-;-;23;66;411;403;-
22.01.2020;20:00;-;-;-;-;0;0;251;239;-
22.01.2020;21:00;-;-;-;-;0;0;0;0;-
22.01.2020;22:00;-;-;-;-;0;0;0;0;-
22.01.2020;23:00;-;-;-;-;0;0;0;0;-
23.01.2020;00:00;-;-;-;-;0;0;0;0;-
23.01.2020;01:00;-;-;-;-;0;0;0;0;-
23.01.2020;02:00;-;-;-;-;0;0;0;0;-
23.01.2020;03:00;-;-;-;-;0;0;0;0;-
23.01.2020;04:00;-;-;-;-;0;0;0;0;-
23.01.2020;05:00;-;-;-;-;0;0;31;44;-
23.01.2020;06:00;-;-;-;-;0;0;109;198;-
23.01.2020;07:00;-;-;-;-;16;0;348;398;-
23.01.2020;08:00;-;-;-;-;53;70;402;400;-
23.01.2020;09:00;-;-;-;-;8;118;405;399;-
23.01.2020;10:00;-;-;-;-;0;118;405;400;-
23.01.2020;11:00;-;-;-;-;0;118;405;400;-
23.01.2020;12:00;-;-;-;-;0;30;400;396;-
23.01.2020;13:00;-;-;-;-;0;0;353;358;-
23.01.2020;14:00;-;-;-;-;0;0;405;404;-
23.01.2020;15:00;-;-;-;-;0;0;405;406;-
23.01.2020;16:00;-;-;-;-;0;52;404;408;-
23.01.2020;17:00;-;-;-;-;46;117;405;408;-
23.01.2020;18:00;-;-;-;-;53;118;405;404;-
23.01.2020;19:00;-;-;-;-;21;72;405;407;-
23.01.2020;20:00;-;-;-;-;0;0;405;405;-
23.01.2020;21:00;-;-;-;-;0;0;226;231;-
23.01.2020;22:00;-;-;-;-;0;0;0;0;-
23.01.2020;23:00;-;-;-;-;0;0;0;0;-
24.01.2020;00:00;-;-;-;-;0;0;0;0;-
24.01.2020;01:00;-;-;-;-;0;0;0;0;-
24.01.2020;02:00;-;-;-;-;0;0;0;0;-
24.01.2020;03:00;-;-;-;-;0;0;0;0;-
24.01.2020;04:00;-;-;-;-;0;0;1;1;-
24.01.2020;05:00;-;-;-;-;0;0;45;46;-
24.01.2020;06:00;-;-;-;-;0;0;170;247;-
24.01.2020;07:00;-;-;-;-;0;0;400;403;-
24.01.2020;08:00;-;-;-;-;0;0;406;403;-
24.01.2020;09:00;-;-;-;-;0;0;406;403;-
24.01.2020;10:00;-;-;-;-;0;0;406;402;-
24.01.2020;11:00;-;-;-;-;0;0;407;403;-
24.01.2020;12:00;-;-;-;-;0;0;407;402;-
24.01.2020;13:00;-;-;-;-;0;0;408;404;-
24.01.2020;14:00;-;-;-;-;0;0;408;403;-
24.01.2020;15:00;-;-;-;-;0;0;408;404;-
24.01.2020;16:00;-;-;-;-;0;11;411;403;-
24.01.2020;17:00;-;-;-;-;33;113;411;403;-
24.01.2020;18:00;-;-;-;-;53;118;411;403;-
24.01.2020;19:00;-;-;-;-;12;32;411;403;-
24.01.2020;20:00;-;-;-;-;0;0;334;325;-
24.01.2020;21:00;-;-;-;-;0;0;15;5;-
24.01.2020;22:00;-;-;-;-;0;0;0;0;-
24.01.2020;23:00;-;-;-;-;0;0;0;0;-
25.01.2020;00:00;-;-;-;-;0;0;0;0;-
25.01.2020;01:00;-;-;-;-;0;0;0;0;-
25.01.2020;02:00;-;-;-;-;0;0;0;0;-
25.01.2020;03:00;-;-;-;-;0;0;0;0;-
25.01.2020;04:00;-;-;-;-;0;0;0;0;-
25.01.2020;05:00;-;-;-;-;0;0;0;0;-
25.01.2020;06:00;-;-;-;-;0;0;0;0;-
25.01.2020;07:00;-;-;-;-;0;0;0;0;-
25.01.2020;08:00;-;-;-;-;0;0;0;0;-
25.01.2020;09:00;-;-;-;-;0;0;0;0;-
25.01.2020;10:00;-;-;-;-;0;0;0;0;-
25.01.2020;11:00;-;-;-;-;0;0;0;0;-
25.01.2020;12:00;-;-;-;-;0;0;0;0;-
25.01.2020;13:00;-;-;-;-;0;0;0;0;-
25.01.2020;14:00;-;-;-;-;0;0;0;0;-
25.01.2020;15:00;-;-;-;-;0;0;0;0;-
25.01.2020;16:00;-;-;-;-;0;0;0;0;-
25.01.2020;17:00;-;-;-;-;0;0;0;0;-
25.01.2020;18:00;-;-;-;-;0;0;0;0;-
25.01.2020;19:00;-;-;-;-;0;0;0;0;-
25.01.2020;20:00;-;-;-;-;0;0;0;0;-
25.01.2020;21:00;-;-;-;-;0;0;0;0;-
25.01.2020;22:00;-;-;-;-;0;0;0;0;-
25.01.2020;23:00;-;-;-;-;0;0;0;0;-
26.01.2020;00:00;-;-;-;-;0;0;0;0;-
26.01.2020;01:00;-;-;-;-;0;0;0;0;-
26.01.2020;02:00;-;-;-;-;0;0;0;0;-
26.01.2020;03:00;-;-;-;-;0;0;0;0;-
26.01.2020;04:00;-;-;-;-;0;0;0;0;-
26.01.2020;05:00;-;-;-;-;0;0;0;0;-
26.01.2020;06:00;-;-;-;-;0;0;0;0;-
26.01.2020;07:00;-;-;-;-;0;0;0;0;-
26.01.2020;08:00;-;-;-;-;0;0;0;0;-
26.01.2020;09:00;-;-;-;-;0;0;0;0;-
26.01.2020;10:00;-;-;-;-;0;0;0;0;-
26.01.2020;11:00;-;-;-;-;0;0;0;0;-
26.01.2020;12:00;-;-;-;-;0;0;0;0;-
26.01.2020;13:00;-;-;-;-;0;0;0;0;-
26.01.2020;14:00;-;-;-;-;0;0;0;0;-
26.01.2020;15:00;-;-;-;-;0;0;0;0;-
26.01.2020;16:00;-;-;-;-;0;0;0;0;-
26.01.2020;17:00;-;-;-;-;0;0;0;0;-
26.01.2020;18:00;-;-;-;-;0;0;0;0;-
26.01.2020;19:00;-;-;-;-;0;0;0;0;-
26.01.2020;20:00;-;-;-;-;0;0;0;0;-
26.01.2020;21:00;-;-;-;-;0;0;0;0;-
26.01.2020;22:00;-;-;-;-;0;0;0;0;-
26.01.2020;23:00;-;-;-;-;0;0;0;0;-
27.01.2020;00:00;-;-;-;-;0;0;0;0;-
27.01.2020;01:00;-;-;-;-;0;0;0;0;-
27.01.2020;02:00;-;-;-;-;0;0;0;0;-
27.01.2020;03:00;-;-;-;-;0;0;0;0;-
27.01.2020;04:00;-;-;-;-;0;0;0;0;-
27.01.2020;05:00;-;-;-;-;0;0;0;0;-
27.01.2020;06:00;-;-;-;-;0;0;0;0;-
27.01.2020;07:00;-;-;-;-;0;0;0;0;-
27.01.2020;08:00;-;-;-;-;0;0;0;0;-
27.01.2020;09:00;-;-;-;-;0;0;0;0;-
27.01.2020;10:00;-;-;-;-;0;0;0;0;-
27.01.2020;11:00;-;-;-;-;0;0;0;0;-
27.01.2020;12:00;-;-;-;-;0;0;0;0;-
27.01.2020;13:00;-;-;-;-;0;0;0;0;-
27.01.2020;14:00;-;-;-;-;0;0;0;0;-
27.01.2020;15:00;-;-;-;-;0;0;0;0;-
27.01.2020;16:00;-;-;-;-;0;0;0;0;-
27.01.2020;17:00;-;-;-;-;0;0;0;0;-
27.01.2020;18:00;-;-;-;-;0;0;0;0;-
27.01.2020;19:00;-;-;-;-;0;0;0;0;-
27.01.2020;20:00;-;-;-;-;0;0;0;0;-
27.01.2020;21:00;-;-;-;-;0;0;0;0;-
27.01.2020;22:00;-;-;-;-;0;0;0;0;-
27.01.2020;23:00;-;-;-;-;0;0;0;0;-
28.01.2020;00:00;-;-;-;-;0;0;0;0;-
28.01.2020;01:00;-;-;-;-;0;0;0;0;-
28.01.2020;02:00;-;-;-;-;0;0;0;0;-
28.01.2020;03:00;-;-;-;-;0;0;0;0;-
28.01.2020;04:00;-;-;-;-;0;0;0;0;-
28.01.2020;05:00;-;-;-;-;0;0;0;0;-
28.01.2020;06:00;-;-;-;-;0;0;0;0;-
28.01.2020;07:00;-;-;-;-;0;0;0;0;-
28.01.2020;08:00;-;-;-;-;0;0;0;0;-
28.01.2020;09:00;-;-;-;-;0;0;0;0;-
28.01.2020;10:00;-;-;-;-;0;0;0;0;-
28.01.2020;11:00;-;-;-;-;0;0;0;0;-
28.01.2020;12:00;-;-;-;-;0;0;0;0;-
28.01.2020;13:00;-;-;-;-;0;0;0;0;-
28.01.2020;14:00;-;-;-;-;0;0;0;0;-
28.01.2020;15:00;-;-;-;-;0;0;0;0;-
28.01.2020;16:00;-;-;-;-;0;0;0;0;-
28.01.2020;17:00;-;-;-;-;0;0;0;0;-
28.01.2020;18:00;-;-;-;-;0;0;0;0;-
28.01.2020;19:00;-;-;-;-;0;0;0;0;-
28.01.2020;20:00;-;-;-;-;0;0;0;0;-
28.01.2020;21:00;-;-;-;-;0;0;0;0;-
28.01.2020;22:00;-;-;-;-;0;0;0;0;-
28.01.2020;23:00;-;-;-;-;0;0;0;0;-
29.01.2020;00:00;-;-;-;-;0;0;0;0;-
29.01.2020;01:00;-;-;-;-;0;0;0;0;-
29.01.2020;02:00;-;-;-;-;0;0;0;0;-
29.01.2020;03:00;-;-;-;-;0;0;0;0;-
29.01.2020;04:00;-;-;-;-;0;0;0;0;-
29.01.2020;05:00;-;-;-;-;0;0;0;0;-
29.01.2020;06:00;-;-;-;-;0;0;0;0;-
29.01.2020;07:00;-;-;-;-;0;0;0;0;-
29.01.2020;08:00;-;-;-;-;0;0;0;0;-
29.01.2020;09:00;-;-;-;-;0;0;0;0;-
29.01.2020;10:00;-;-;-;-;0;0;0;0;-
29.01.2020;11:00;-;-;-;-;0;0;0;0;-
29.01.2020;12:00;-;-;-;-;0;0;0;0;-
29.01.2020;13:00;-;-;-;-;0;0;0;0;-
29.01.2020;14:00;-;-;-;-;0;0;0;0;-
29.01.2020;15:00;-;-;-;-;0;0;0;0;-
29.01.2020;16:00;-;-;-;-;0;0;0;0;-
29.01.2020;17:00;-;-;-;-;0;0;0;0;-
29.01.2020;18:00;-;-;-;-;0;0;0;0;-
29.01.2020;19:00;-;-;-;-;0;0;0;0;-
29.01.2020;20:00;-;-;-;-;0;0;0;0;-
29.01.2020;21:00;-;-;-;-;0;0;0;0;-
29.01.2020;22:00;-;-;-;-;0;0;0;0;-
29.01.2020;23:00;-;-;-;-;0;0;0;0;-
30.01.2020;00:00;-;-;-;-;0;0;0;0;-
30.01.2020;01:00;-;-;-;-;0;0;0;0;-
30.01.2020;02:00;-;-;-;-;0;0;0;0;-
30.01.2020;03:00;-;-;-;-;0;0;0;0;-
30.01.2020;04:00;-;-;-;-;0;0;0;0;-
30.01.2020;05:00;-;-;-;-;0;0;0;0;-
30.01.2020;06:00;-;-;-;-;0;0;0;0;-
30.01.2020;07:00;-;-;-;-;0;0;0;0;-
30.01.2020;08:00;-;-;-;-;0;0;0;0;-
30.01.2020;09:00;-;-;-;-;0;0;0;0;-
30.01.2020;10:00;-;-;-;-;0;0;0;0;-
30.01.2020;11:00;-;-;-;-;0;0;0;0;-
30.01.2020;12:00;-;-;-;-;0;0;0;0;-
30.01.2020;13:00;-;-;-;-;0;0;0;0;-
30.01.2020;14:00;-;-;-;-;0;0;0;0;-
30.01.2020;15:00;-;-;-;-;0;0;0;0;-
30.01.2020;16:00;-;-;-;-;0;0;0;0;-
30.01.2020;17:00;-;-;-;-;0;0;0;0;-
30.01.2020;18:00;-;-;-;-;0;0;0;0;-
30.01.2020;19:00;-;-;-;-;0;0;0;0;-
30.01.2020;20:00;-;-;-;-;0;0;0;0;-
30.01.2020;21:00;-;-;-;-;0;0;0;0;-
30.01.2020;22:00;-;-;-;-;0;0;0;0;-
30.01.2020;23:00;-;-;-;-;0;0;0;0;-
31.01.2020;00:00;-;-;-;-;0;0;0;0;-
31.01.2020;01:00;-;-;-;-;0;0;0;0;-
31.01.2020;02:00;-;-;-;-;0;0;0;0;-
31.01.2020;03:00;-;-;-;-;0;0;0;0;-
31.01.2020;04:00;-;-;-;-;0;0;0;0;-
31.01.2020;05:00;-;-;-;-;0;0;0;0;-
31.01.2020;06:00;-;-;-;-;0;0;0;0;-
31.01.2020;07:00;-;-;-;-;0;0;0;0;-
31.01.2020;08:00;-;-;-;-;0;0;0;0;-
31.01.2020;09:00;-;-;-;-;0;0;0;0;-
31.01.2020;10:00;-;-;-;-;0;0;0;0;-
31.01.2020;11:00;-;-;-;-;0;0;0;0;-
31.01.2020;12:00;-;-;-;-;0;0;0;0;-
31.01.2020;13:00;-;-;-;-;0;0;0;0;-
31.01.2020;14:00;-;-;-;-;0;0;0;0;-
31.01.2020;15:00;-;-;-;-;0;0;0;0;-
31.01.2020;16:00;-;-;-;-;0;0;0;0;-
31.01.2020;17:00;-;-;-;-;0;0;0;0;-
31.01.2020;18:00;-;-;-;-;0;0;0;0;-
31.01.2020;19:00;-;-;-;-;0;0;0;0;-
31.01.2020;20:00;-;-;-;-;0;0;0;0;-
31.01.2020;21:00;-;-;-;-;0;0;0;0;-
31.01.2020;22:00;-;-;-;-;0;0;0;0;-
31.01.2020;23:00;-;-;-;-;0;0;0;0;-
01.02.2020;00:00;-;-;-;-;0;0;0;0;-
01.02.2020;01:00;-;-;-;-;0;0;0;0;-
01.02.2020;02:00;-;-;-;-;0;0;0;0;-
01.02.2020;03:00;-;-;-;-;0;0;0;0;-
01.02.2020;04:00;-;-;-;-;0;0;0;0;-
01.02.2020;05:00;-;-;-;-;0;0;0;0;-
01.02.2020;06:00;-;-;-;-;0;0;0;0;-
01.02.2020;07:00;-;-;-;-;0;0;0;0;-
01.02.2020;08:00;-;-;-;-;0;0;0;0;-
01.02.2020;09:00;-;-;-;-;0;0;0;0;-
01.02.2020;10:00;-;-;-;-;0;0;0;0;-
01.02.2020;11:00;-;-;-;-;0;0;0;0;-
01.02.2020;12:00;-;-;-;-;0;0;0;0;-
01.02.2020;13:00;-;-;-;-;0;0;0;0;-
01.02.2020;14:00;-;-;-;-;0;0;0;0;-
01.02.2020;15:00;-;-;-;-;0;0;0;0;-
01.02.2020;16:00;-;-;-;-;0;0;0;0;-
01.02.2020;17:00;-;-;-;-;0;0;0;0;-
01.02.2020;18:00;-;-;-;-;0;0;0;0;-
01.02.2020;19:00;-;-;-;-;0;0;0;0;-
01.02.2020;20:00;-;-;-;-;0;0;0;0;-
01.02.2020;21:00;-;-;-;-;0;0;0;0;-
01.02.2020;22:00;-;-;-;-;0;0;0;0;-
01.02.2020;23:00;-;-;-;-;0;0;0;0;-
02.02.2020;00:00;-;-;-;-;0;0;0;0;-
02.02.2020;01:00;-;-;-;-;0;0;0;0;-
02.02.2020;02:00;-;-;-;-;0;0;0;0;-
02.02.2020;03:00;-;-;-;-;0;0;0;0;-
02.02.2020;04:00;-;-;-;-;0;0;0;0;-
02.02.2020;05:00;-;-;-;-;0;0;0;0;-
02.02.2020;06:00;-;-;-;-;0;0;0;0;-
02.02.2020;07:00;-;-;-;-;0;0;0;0;-
02.02.2020;08:00;-;-;-;-;0;0;0;0;-
02.02.2020;09:00;-;-;-;-;0;0;0;0;-
02.02.2020;10:00;-;-;-;-;0;0;0;0;-
02.02.2020;11:00;-;-;-;-;0;0;0;0;-
02.02.2020;12:00;-;-;-;-;0;0;0;0;-
02.02.2020;13:00;-;-;-;-;0;0;0;0;-
02.02.2020;14:00;-;-;-;-;0;0;0;0;-
02.02.2020;15:00;-;-;-;-;0;0;0;0;-
02.02.2020;16:00;-;-;-;-;0;0;0;0;-
02.02.2020;17:00;-;-;-;-;0;0;0;0;-
02.02.2020;18:00;-;-;-;-;0;0;0;0;-
02.02.2020;19:00;-;-;-;-;0;0;0;0;-
02.02.2020;20:00;-;-;-;-;0;0;0;0;-
02.02.2020;21:00;-;-;-;-;0;0;0;0;-
02.02.2020;22:00;-;-;-;-;0;0;0;0;-
02.02.2020;23:00;-;-;-;-;0;0;0;0;-
03.02.2020;00:00;-;-;-;-;0;0;0;0;-
03.02.2020;01:00;-;-;-;-;0;0;0;0;-
03.02.2020;02:00;-;-;-;-;0;0;0;0;-
03.02.2020;03:00;-;-;-;-;0;0;0;0;-
03.02.2020;04:00;-;-;-;-;0;0;0;0;-
03.02.2020;05:00;-;-;-;-;0;0;0;0;-
03.02.2020;06:00;-;-;-;-;0;0;0;0;-
03.02.2020;07:00;-;-;-;-;0;0;0;0;-
03.02.2020;08:00;-;-;-;-;0;0;0;0;-
03.02.2020;09:00;-;-;-;-;0;0;0;0;-
03.02.2020;10:00;-;-;-;-;0;0;0;0;-
03.02.2020;11:00;-;-;-;-;0;0;0;0;-
03.02.2020;12:00;-;-;-;-;0;0;0;0;-
03.02.2020;13:00;-;-;-;-;0;0;0;0;-
03.02.2020;14:00;-;-;-;-;0;0;0;0;-
03.02.2020;15:00;-;-;-;-;0;0;0;0;-
03.02.2020;16:00;-;-;-;-;0;0;0;0;-
03.02.2020;17:00;-;-;-;-;0;0;0;0;-
03.02.2020;18:00;-;-;-;-;0;0;0;0;-
03.02.2020;19:00;-;-;-;-;0;0;0;0;-
03.02.2020;20:00;-;-;-;-;0;0;0;0;-
03.02.2020;21:00;-;-;-;-;0;0;0;0;-
03.02.2020;22:00;-;-;-;-;0;0;0;0;-
03.02.2020;23:00;-;-;-;-;0;0;0;0;-
04.02.2020;00:00;-;-;-;-;0;0;0;0;-
04.02.2020;01:00;-;-;-;-;0;0;0;0;-
04.02.2020;02:00;-;-;-;-;0;0;0;0;-
04.02.2020;03:00;-;-;-;-;0;0;0;0;-
04.02.2020;04:00;-;-;-;-;0;0;0;0;-
04.02.2020;05:00;-;-;-;-;0;0;0;0;-
04.02.2020;06:00;-;-;-;-;0;0;0;0;-
04.02.2020;07:00;-;-;-;-;0;0;0;0;-
04.02.2020;08:00;-;-;-;-;0;0;0;0;-
04.02.2020;09:00;-;-;-;-;0;0;0;0;-
04.02.2020;10:00;-;-;-;-;0;0;0;0;-
04.02.2020;11:00;-;-;-;-;0;0;0;0;-
04.02.2020;12:00;-;-;-;-;0;0;0;0;-
04.02.2020;13:00;-;-;-;-;0;0;0;0;-
04.02.2020;14:00;-;-;-;-;0;0;0;0;-
04.02.2020;15:00;-;-;-;-;0;0;0;0;-
04.02.2020;16:00;-;-;-;-;0;0;0;0;-
04.02.2020;17:00;-;-;-;-;0;0;0;0;-
04.02.2020;18:00;-;-;-;-;0;0;0;0;-
04.02.2020;19:00;-;-;-;-;0;0;0;0;-
04.02.2020;20:00;-;-;-;-;0;0;0;0;-
04.02.2020;21:00;-;-;-;-;0;0;0;0;-
04.02.2020;22:00;-;-;-;-;0;0;0;0;-
04.02.2020;23:00;-;-;-;-;0;0;0;0;-
05.02.2020;00:00;-;-;-;-;0;0;0;0;-
05.02.2020;01:00;-;-;-;-;0;0;0;0;-
05.02.2020;02:00;-;-;-;-;0;0;0;0;-
05.02.2020;03:00;-;-;-;-;0;0;0;0;-
05.02.2020;04:00;-;-;-;-;0;0;0;0;-
05.02.2020;05:00;-;-;-;-;0;0;0;0;-
05.02.2020;06:00;-;-;-;-;0;0;0;0;-
05.02.2020;07:00;-;-;-;-;0;0;0;0;-
05.02.2020;08:00;-;-;-;-;44;63;40;40;-
05.02.2020;09:00;-;-;-;-;20;111;19;18;-
05.02.2020;10:00;-;-;-;-;0;8;0;0;-
05.02.2020;11:00;-;-;-;-;0;0;0;0;-
05.02.2020;12:00;-;-;-;-;0;0;0;0;-
05.02.2020;13:00;-;-;-;-;0;0;0;0;-
05.02.2020;14:00;-;-;-;-;0;0;0;0;-
05.02.2020;15:00;-;-;-;-;0;0;0;0;-
05.02.2020;16:00;-;-;-;-;0;6;0;0;-
05.02.2020;17:00;-;-;-;-;40;108;21;24;-
05.02.2020;18:00;-;-;-;-;53;116;47;42;-
05.02.2020;19:00;-;-;-;-;19;31;7;7;-
05.02.2020;20:00;-;-;-;-;0;0;0;0;-
05.02.2020;21:00;-;-;-;-;0;0;0;0;-
05.02.2020;22:00;-;-;-;-;0;0;0;0;-
05.02.2020;23:00;-;-;-;-;0;0;0;0;-
06.02.2020;00:00;-;-;-;-;0;0;0;0;-
06.02.2020;01:00;-;-;-;-;0;0;0;0;-
06.02.2020;02:00;-;-;-;-;0;0;0;0;-
06.02.2020;03:00;-;-;-;-;0;0;0;0;-
06.02.2020;04:00;-;-;-;-;0;0;0;0;-
06.02.2020;05:00;-;-;-;-;0;0;0;0;-
06.02.2020;06:00;-;-;-;-;0;0;0;0;-
06.02.2020;07:00;-;-;-;-;0;0;0;0;-
06.02.2020;08:00;-;-;-;-;0;0;0;0;-
06.02.2020;09:00;-;-;-;-;0;0;0;0;-
06.02.2020;10:00;-;-;-;-;0;0;0;0;-
06.02.2020;11:00;-;-;-;-;0;0;0;0;-
06.02.2020;12:00;-;-;-;-;0;0;0;0;-
06.02.2020;13:00;-;-;-;-;0;0;0;0;-
06.02.2020;14:00;-;-;-;-;0;0;0;0;-
06.02.2020;15:00;-;-;-;-;0;0;0;0;-
06.02.2020;16:00;-;-;-;-;0;6;0;0;-
06.02.2020;17:00;-;-;-;-;40;108;28;29;-
06.02.2020;18:00;-;-;-;-;52;115;46;42;-
06.02.2020;19:00;-;-;-;-;34;59;19;17;-
06.02.2020;20:00;-;-;-;-;0;0;0;0;-
06.02.2020;21:00;-;-;-;-;0;0;0;0;-
06.02.2020;22:00;-;-;-;-;0;0;0;0;-
06.02.2020;23:00;-;-;-;-;0;0;0;0;-
07.02.2020;00:00;-;-;-;-;0;0;0;0;-
07.02.2020;01:00;-;-;-;-;0;0;0;0;-
07.02.2020;02:00;-;-;-;-;0;0;0;0;-
07.02.2020;03:00;-;-;-;-;0;0;0;0;-
07.02.2020;04:00;-;-;-;-;0;0;0;0;-
07.02.2020;05:00;-;-;-;-;0;0;0;0;-
07.02.2020;06:00;-;-;-;-;0;48;0;0;-
07.02.2020;07:00;-;-;-;-;0;115;0;0;-
07.02.2020;08:00;-;-;-;-;0;115;0;0;-
07.02.2020;09:00;-;-;-;-;0;75;0;0;-
07.02.2020;10:00;-;-;-;-;0;0;0;0;-
07.02.2020;11:00;-;-;-;-;0;0;0;0;-
07.02.2020;12:00;-;-;-;-;0;0;0;0;-
07.02.2020;13:00;-;-;-;-;0;0;0;0;-
07.02.2020;14:00;-;-;-;-;0;0;0;0;-
07.02.2020;15:00;-;-;-;-;0;0;0;0;-
07.02.2020;16:00;-;-;-;-;0;0;0;0;-
07.02.2020;17:00;-;-;-;-;0;0;0;0;-
07.02.2020;18:00;-;-;-;-;0;0;0;0;-
07.02.2020;19:00;-;-;-;-;0;0;0;0;-
07.02.2020;20:00;-;-;-;-;0;0;0;0;-
07.02.2020;21:00;-;-;-;-;0;0;0;0;-
07.02.2020;22:00;-;-;-;-;0;0;0;0;-
07.02.2020;23:00;-;-;-;-;0;0;0;0;-
08.02.2020;00:00;-;-;-;-;0;0;0;0;-
08.02.2020;01:00;-;-;-;-;0;0;0;0;-
08.02.2020;02:00;-;-;-;-;0;0;0;0;-
08.02.2020;03:00;-;-;-;-;0;0;0;0;-
08.02.2020;04:00;-;-;-;-;0;0;0;0;-
08.02.2020;05:00;-;-;-;-;0;0;0;0;-
08.02.2020;06:00;-;-;-;-;0;0;0;0;-
08.02.2020;07:00;-;-;-;-;0;0;0;0;-
08.02.2020;08:00;-;-;-;-;0;0;0;0;-
08.02.2020;09:00;-;-;-;-;0;0;0;0;-
08.02.2020;10:00;-;-;-;-;0;0;0;0;-
08.02.2020;11:00;-;-;-;-;0;0;0;0;-
08.02.2020;12:00;-;-;-;-;0;0;0;0;-
08.02.2020;13:00;-;-;-;-;0;0;0;0;-
08.02.2020;14:00;-;-;-;-;0;0;0;0;-
08.02.2020;15:00;-;-;-;-;0;0;0;0;-
08.02.2020;16:00;-;-;-;-;0;0;0;0;-
08.02.2020;17:00;-;-;-;-;0;0;0;0;-
08.02.2020;18:00;-;-;-;-;0;0;0;0;-
08.02.2020;19:00;-;-;-;-;0;0;0;0;-
08.02.2020;20:00;-;-;-;-;0;0;0;0;-
08.02.2020;21:00;-;-;-;-;0;0;0;0;-
08.02.2020;22:00;-;-;-;-;0;0;0;0;-
08.02.2020;23:00;-;-;-;-;0;0;0;0;-
09.02.2020;00:00;-;-;-;-;0;0;0;0;-
09.02.2020;01:00;-;-;-;-;0;0;0;0;-
09.02.2020;02:00;-;-;-;-;0;0;0;0;-
09.02.2020;03:00;-;-;-;-;0;0;0;0;-
09.02.2020;04:00;-;-;-;-;0;0;0;0;-
09.02.2020;05:00;-;-;-;-;0;0;0;0;-
09.02.2020;06:00;-;-;-;-;0;0;0;0;-
09.02.2020;07:00;-;-;-;-;0;0;0;0;-
09.02.2020;08:00;-;-;-;-;0;0;0;0;-
09.02.2020;09:00;-;-;-;-;0;0;0;0;-
09.02.2020;10:00;-;-;-;-;0;0;0;0;-
09.02.2020;11:00;-;-;-;-;0;0;0;0;-
09.02.2020;12:00;-;-;-;-;0;0;0;0;-
09.02.2020;13:00;-;-;-;-;0;0;0;0;-
09.02.2020;14:00;-;-;-;-;0;0;0;0;-
09.02.2020;15:00;-;-;-;-;0;0;0;0;-
